Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Place,Latitude,Longitude
34,8,38,94304,2,24.0,3,0,0,0,0,1,1,Santa Clara County,37.4043,-122.1673
30,6,49,91330,3,8.399999999999999,2,196,0,0,0,0,1,Los Angeles County,34.2429,-118.5273
32,7,38,90041,1,12.0,1,0,0,0,0,1,0,Los Angeles County,34.1341,-118.2053
46,20,91,92521,4,31.200000000000003,3,0,0,0,0,0,0,Riverside County,33.9685,-117.3335
38,12,29,94022,4,2.4000000000000004,1,0,0,0,0,0,1,Santa Clara County,37.3656,-122.1485
37,13,172,95003,2,78.0,1,0,0,0,0,0,0,Santa Cruz County,37.0068,-121.8787
32,8,104,95192,2,44.400000000000006,1,0,1,0,0,0,1,Santa Clara County,37.3359,-121.8818
35,9,58,91101,1,30.0,1,0,0,0,0,1,1,Los Angeles County,34.1468,-118.1382
30,5,171,94025,2,22.799999999999997,2,0,1,0,0,0,0,San Mateo County,37.459,-122.1861
30,4,73,94305,3,39.599999999999994,1,0,1,0,1,1,1,Santa Clara County,37.424,-122.1676
58,32,191,94402,1,34.8,1,0,0,0,0,0,0,San Mateo County,37.5398,-122.3297
57,27,90,91709,2,54.0,3,0,0,0,0,1,0,San Bernardino County,33.9474,-117.7289
34,9,55,94920,3,27.599999999999998,1,0,0,1,1,1,1,Marin County,37.8865,-122.4628
31,4,28,94126,1,24.0,2,0,0,0,0,0,0,San Francisco County,37.7753,-122.4186
39,14,42,95616,1,30.0,3,0,0,0,0,1,0,Yolo County,38.563,-121.816
57,33,9,93106,1,1.2000000000000002,2,91,0,1,0,1,0,Santa Barbara County,34.4144,-119.8475
47,21,65,94086,1,18.0,2,0,0,1,0,1,0,Santa Clara County,37.3697,-122.0242
51,26,134,90230,4,54.0,3,0,1,1,1,1,0,Los Angeles County,33.9954,-118.3999
30,6,83,93101,4,40.8,1,0,0,1,0,1,0,Santa Barbara County,34.4191,-119.7034
55,28,38,95616,3,12.0,2,0,0,0,0,1,0,Yolo County,38.563,-121.816
32,6,13,94611,4,3.5999999999999996,1,0,0,0,0,1,1,Alameda County,37.8361,-122.2193
32,7,143,91365,3,34.8,3,0,1,0,0,1,0,Los Angeles County,34.1684,-118.605
44,20,75,91335,4,22.799999999999997,1,0,0,0,0,0,0,Los Angeles County,34.2007,-118.5404
33,7,120,94022,1,38.400000000000006,3,0,1,0,0,1,0,Santa Clara County,37.3656,-122.1485
49,24,91,95822,1,33.599999999999994,2,0,0,0,0,0,0,Sacramento County,38.5138,-121.4989
32,6,99,92101,2,18.0,3,0,0,0,0,0,1,San Diego County,32.7199,-117.1805
31,7,71,90034,1,1.2000000000000002,1,78,0,1,0,0,0,Los Angeles County,34.0293,-118.3994
37,13,111,91367,1,9.600000000000001,2,0,0,0,0,0,0,Los Angeles County,34.1749,-118.6153
41,15,108,90034,1,62.400000000000006,1,0,0,0,0,0,0,Los Angeles County,34.0293,-118.3994
56,32,158,91763,1,88.80000000000001,1,0,0,0,0,0,0,San Bernardino County,34.0713,-117.7009
55,31,81,95521,3,32.04,1,0,0,0,0,1,0,Humboldt County,40.8396,-124.0384
49,23,12,94720,2,1.2000000000000002,3,0,0,1,1,1,0,Alameda County,37.8746,-122.2547
63,37,21,95831,2,4.800000000000001,1,0,0,0,0,1,0,Sacramento County,38.4916,-121.5313
55,30,55,92821,4,10.8,1,215,0,0,0,1,1,Orange County,33.927,-117.8854
59,35,42,93555,1,21.6,3,0,0,0,0,1,0,Kern County,35.6843,-117.4154
41,16,81,92653,2,4.800000000000001,1,0,0,0,0,0,1,Orange County,33.594,-117.7099
49,25,13,94305,4,2.4000000000000004,1,87,0,0,0,0,0,Santa Clara County,37.424,-122.1676
48,23,132,94998,1,7.199999999999999,1,157,0,0,0,0,0,Marin County,38.1076,-122.5688
41,16,99,92660,1,12.0,3,0,0,0,0,1,0,Orange County,33.638,-117.8732
50,26,23,92028,4,2.4000000000000004,1,0,0,0,0,0,1,San Diego County,33.3943,-117.2964
28,1,40,95134,1,24.0,2,0,0,1,0,1,0,Santa Clara County,37.4248,-121.946
36,11,181,94309,3,16.799999999999997,1,0,1,0,0,0,0,Santa Clara County,37.4417,-122.1417
38,14,112,94501,2,26.400000000000002,1,394,0,0,0,0,0,Alameda County,37.7735,-122.2785
34,9,138,94720,2,93.6,1,227,0,0,0,1,0,Alameda County,37.8746,-122.2547
41,17,94,90071,3,45.599999999999994,2,327,1,1,1,1,0,Los Angeles County,34.0525,-118.2553
43,19,113,91203,1,20.4,1,0,0,0,0,0,0,Los Angeles County,34.1528,-118.2656
30,5,112,91711,4,60.0,2,0,1,0,0,0,1,Los Angeles County,34.1223,-117.7143
37,12,190,92354,2,36.0,1,475,0,0,0,1,0,San Bernardino County,34.0531,-117.2515
62,37,38,91706,1,13.200000000000001,3,0,0,0,0,1,0,Los Angeles County,34.0966,-117.9667
40,16,32,92110,1,16.799999999999997,3,158,0,0,0,1,0,San Diego County,32.7688,-117.2037
35,10,104,91320,3,7.199999999999999,2,0,0,0,0,0,1,Ventura County,34.1425,-118.9762
64,40,43,95014,1,22.799999999999997,2,0,0,0,0,1,0,Santa Clara County,37.2943,-122.0944
49,24,45,92104,3,20.4,2,0,0,1,0,1,0,San Diego County,32.7398,-117.1284
24,1,35,94305,2,20.4,2,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
36,10,42,93106,4,14.399999999999999,2,0,0,0,0,1,1,Santa Barbara County,34.4144,-119.8475
29,4,58,91006,1,9.600000000000001,2,0,0,0,0,1,1,Los Angeles County,34.1344,-118.0324
29,3,103,90049,4,40.8,1,0,1,0,0,1,0,Los Angeles County,34.0863,-118.4883
28,3,71,90405,1,39.599999999999994,2,149,1,1,1,1,0,Los Angeles County,34.0113,-118.4685
33,7,14,94025,1,4.800000000000001,2,98,0,0,0,1,0,San Mateo County,37.459,-122.1861
36,11,98,90291,3,14.399999999999999,3,0,0,1,0,0,1,Los Angeles County,33.9942,-118.4637
42,17,90,90504,1,1.2000000000000002,2,0,0,0,0,0,1,Los Angeles County,33.8726,-118.3313
25,0,65,90095,4,2.4000000000000004,1,0,0,1,0,0,0,Los Angeles County,34.071,-118.4432
28,2,19,94720,4,4.800000000000001,1,0,0,0,0,1,1,Alameda County,37.8746,-122.2547
50,25,35,94105,3,20.4,2,0,0,0,0,1,1,San Francisco County,37.7885,-122.3939
34,9,71,90041,4,15.600000000000001,1,0,0,0,0,1,0,Los Angeles County,34.1341,-118.2053
43,19,31,94025,3,6.0,1,0,0,0,0,0,0,San Mateo County,37.459,-122.1861
62,38,43,94928,4,14.399999999999999,2,0,0,0,0,1,0,Sonoma County,38.3434,-122.6994
61,36,24,94309,1,18.0,2,87,0,1,0,0,0,Santa Clara County,37.4417,-122.1417
45,19,58,94305,2,4.800000000000001,3,0,0,1,0,0,1,Santa Clara County,37.424,-122.1676
42,17,115,92717,2,4.800000000000001,1,0,0,0,0,1,0,Irvine,33.6462,-117.8398
39,15,168,93117,2,96.0,1,152,0,1,0,0,0,Santa Barbara County,34.5117,-120.0625
29,5,128,94111,1,18.0,1,0,0,0,0,1,1,San Francisco County,37.7989,-122.3986
45,20,138,92870,1,84.0,1,0,0,0,0,0,1,Orange County,33.882,-117.8506
58,32,81,92121,3,20.4,2,0,0,0,0,1,1,San Diego County,32.9003,-117.2067
29,3,41,94305,4,15.600000000000001,3,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
32,7,123,92407,2,34.8,2,0,1,0,0,1,0,San Bernardino County,34.2441,-117.3086
37,13,71,94609,2,32.400000000000006,1,94,0,0,0,1,0,Alameda County,37.8348,-122.2635
48,23,8,92866,1,4.800000000000001,3,0,0,0,0,0,1,Orange County,33.7842,-117.8428
40,14,42,94801,2,8.399999999999999,1,101,0,0,0,1,0,Contra Costa County,37.9582,-122.3799
29,4,62,92064,2,30.0,1,184,0,0,0,1,0,San Diego County,32.9935,-117.0171
36,12,22,92507,4,12.0,1,91,0,1,0,1,0,Riverside County,33.97,-117.323
35,8,38,95060,4,12.0,2,0,0,0,0,1,0,Santa Cruz County,37.069,-122.1569
35,11,24,95521,4,4.800000000000001,2,0,0,0,0,0,0,Humboldt County,40.8396,-124.0384
62,37,50,91311,3,28.799999999999997,1,0,0,0,0,1,0,Los Angeles County,34.2868,-118.5959
26,1,190,91604,4,15.600000000000001,2,197,1,0,0,1,0,Los Angeles County,34.1391,-118.3915
32,7,94,91361,2,37.2,1,0,0,0,0,1,0,Ventura County,34.1496,-118.8782
63,37,165,95035,4,61.199999999999996,3,0,1,0,0,0,0,Santa Clara County,37.422,-121.8166
38,12,43,94301,4,14.399999999999999,2,0,0,0,0,0,1,Santa Clara County,37.443,-122.1512
50,26,48,91711,1,19.200000000000003,2,0,0,0,0,0,1,Los Angeles County,34.1223,-117.7143
46,21,52,91304,3,32.400000000000006,2,228,0,0,0,0,1,Los Angeles County,34.2296,-118.6307
50,24,84,93943,4,58.800000000000004,1,0,0,0,0,1,0,Monterey County,36.5972,-121.8729
61,36,131,92407,1,10.8,1,0,0,0,0,1,0,San Bernardino County,34.2441,-117.3086
34,8,44,91101,4,2.4000000000000004,1,0,0,0,0,0,0,Los Angeles County,34.1468,-118.1382
27,2,78,93943,4,2.4000000000000004,1,87,0,0,0,0,0,Monterey County,36.5972,-121.8729
61,36,15,92521,4,4.800000000000001,2,0,0,0,0,0,0,Riverside County,33.9685,-117.3335
45,20,38,94550,4,22.799999999999997,3,144,0,0,0,1,1,Alameda County,37.5098,-121.6389
50,25,84,91107,1,15.600000000000001,3,0,0,1,0,1,0,Los Angeles County,34.162,-118.0894
44,20,122,94305,1,3.5999999999999996,1,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
62,36,98,92122,2,33.599999999999994,1,0,0,0,0,0,0,San Diego County,32.8567,-117.2072
45,18,80,92407,3,32.04,2,0,0,0,0,0,0,San Bernardino County,34.2441,-117.3086
41,17,165,94143,2,96.0,1,0,0,0,0,1,0,San Francisco County,37.7753,-122.4186
30,5,121,94132,2,39.599999999999994,1,0,0,0,0,0,1,San Francisco County,37.723,-122.4848
61,37,20,90011,3,4.800000000000001,2,94,0,0,0,0,0,Los Angeles County,34.0098,-118.2586
45,19,11,96150,1,2.4000000000000004,1,91,0,0,0,0,0,El Dorado County,38.8851,-120.0424
59,35,45,94920,1,21.6,3,0,0,0,0,1,0,Marin County,37.8865,-122.4628
30,6,118,94534,2,33.599999999999994,2,0,1,0,0,0,0,Solano County,38.225,-122.1245
60,36,14,90089,2,3.5999999999999996,1,109,0,0,0,1,1,Los Angeles County,34.0218,-118.2883
39,13,30,92122,3,2.4000000000000004,2,0,0,0,0,0,0,San Diego County,32.8567,-117.2072
56,30,45,92870,1,2.4000000000000004,1,98,0,0,0,0,0,Orange County,33.882,-117.8506
56,32,80,94596,3,32.04,1,0,0,0,0,1,0,Contra Costa County,37.8914,-122.0358
27,1,25,94920,4,3.5999999999999996,2,0,0,0,0,1,1,Marin County,37.8865,-122.4628
66,41,144,94306,1,30.0,1,0,0,1,1,1,1,Santa Clara County,37.4118,-122.1295
43,19,84,92646,4,2.4000000000000004,3,297,0,0,0,1,0,Orange County,33.6649,-117.9642
53,29,22,93943,2,4.800000000000001,1,0,0,0,0,1,0,Monterey County,36.5972,-121.8729
44,18,33,90405,3,18.0,1,0,0,0,0,1,1,Los Angeles County,34.0113,-118.4685
54,28,60,94110,4,31.200000000000003,3,0,0,0,0,0,0,San Francisco County,37.7487,-122.4158
31,6,81,95762,4,26.400000000000002,2,116,0,0,0,1,0,El Dorado County,38.6827,-121.0755
38,13,169,92093,1,81.6,3,0,1,0,1,1,1,San Diego County,32.8339,-117.2575
28,2,63,91116,2,19.200000000000003,3,0,0,0,0,1,0,Los Angeles County,34.1478,-118.1436
51,26,12,90245,2,8.399999999999999,3,109,0,0,0,1,1,Los Angeles County,33.9161,-118.4041
52,27,15,91320,4,9.600000000000001,1,101,0,0,0,0,0,Ventura County,34.1425,-118.9762
64,38,39,92120,1,6.0,3,0,0,1,1,1,1,San Diego County,32.7949,-117.0755
29,4,44,91380,4,24.0,2,0,0,0,0,1,0,Los Angeles County,34.4194,-118.5558
34,10,110,92697,1,48.0,1,0,0,0,0,1,0,Orange County,33.6473,-117.8409
33,8,130,94720,3,75.6,2,99,1,0,0,0,1,Alameda County,37.8746,-122.2547
46,21,41,94025,1,16.799999999999997,3,128,0,0,0,1,0,San Mateo County,37.459,-122.1861
48,22,59,91775,1,16.799999999999997,3,241,0,0,0,1,0,Los Angeles County,34.1163,-118.0927
52,28,39,94606,2,9.600000000000001,1,0,0,0,0,1,0,Alameda County,37.7899,-122.2444
44,19,35,94305,4,0.0,2,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
51,27,80,90032,1,31.200000000000003,2,0,0,0,0,1,1,Los Angeles County,34.0826,-118.1773
47,20,81,94301,1,32.04,2,0,0,0,0,1,0,Santa Clara County,37.443,-122.1512
39,13,31,95120,2,9.600000000000001,3,0,0,0,0,0,0,Santa Clara County,37.1927,-121.8341
42,17,93,92182,4,22.799999999999997,3,0,0,0,0,0,0,San Diego County,32.7752,-117.0737
57,33,45,92346,4,18.0,1,204,0,0,0,1,0,San Bernardino County,34.1198,-117.1689
36,12,40,91101,2,7.199999999999999,3,0,0,0,0,1,1,Los Angeles County,34.1468,-118.1382
27,1,80,95354,2,19.200000000000003,3,185,0,0,0,1,1,Stanislaus County,37.6374,-120.9701
31,7,20,92115,1,4.800000000000001,3,0,0,0,0,1,0,San Diego County,32.7567,-117.0708
63,37,41,93014,1,6.0,3,0,0,0,0,0,1,Santa Barbara County,34.3986,-119.5177
34,8,31,91203,1,3.5999999999999996,1,104,0,0,0,1,1,Los Angeles County,34.1528,-118.2656
52,27,35,95616,4,2.4000000000000004,2,0,0,0,0,1,0,Yolo County,38.563,-121.816
57,31,40,91107,3,16.799999999999997,3,137,0,0,0,1,1,Los Angeles County,34.162,-118.0894
63,39,84,94901,1,21.6,3,0,0,0,0,0,0,Marin County,37.9719,-122.5044
26,1,53,94720,2,19.200000000000003,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
35,5,85,92870,4,48.0,3,0,0,0,0,1,0,Orange County,33.882,-117.8506
58,33,138,94546,2,46.8,1,0,0,0,0,1,0,Alameda County,37.7483,-122.1163
32,2,71,95014,2,21.0,3,108,0,0,0,0,0,Santa Clara County,37.2943,-122.0944
64,39,113,92121,1,9.600000000000001,3,0,0,0,0,0,1,San Diego County,32.9003,-117.2067
50,23,23,94720,2,12.0,2,0,0,1,0,0,0,Alameda County,37.8746,-122.2547
34,9,62,92677,3,27.599999999999998,1,0,0,0,0,0,0,Orange County,33.5337,-117.7074
36,11,14,92673,4,2.4000000000000004,3,100,0,0,0,1,1,Orange County,33.4658,-117.6187
43,18,60,91311,2,26.400000000000002,3,0,0,0,0,0,1,Los Angeles County,34.2868,-118.5959
28,4,94,92115,3,9.600000000000001,1,236,0,0,0,1,0,San Diego County,32.7567,-117.0708
64,39,83,95616,3,21.6,2,0,0,0,0,1,0,Yolo County,38.563,-121.816
60,35,130,95741,3,75.6,3,437,1,0,1,1,1,Sacramento County,38.5895,-121.3018
62,37,61,93117,4,20.4,1,0,0,0,0,0,0,Santa Barbara County,34.5117,-120.0625
27,2,92,95616,2,37.2,1,178,0,0,0,1,0,Yolo County,38.563,-121.816
42,16,20,95351,2,9.600000000000001,3,117,0,0,0,1,1,Stanislaus County,37.6349,-120.9849
45,20,194,92110,2,105.60000000000001,1,428,0,0,0,0,0,San Diego County,32.7688,-117.2037
36,10,74,94305,1,30.0,1,0,0,0,0,0,1,Santa Clara County,37.424,-122.1676
48,22,84,90024,2,4.800000000000001,3,145,0,0,0,0,0,Los Angeles County,34.0657,-118.4341
65,40,98,95064,3,21.6,2,333,0,0,0,0,0,Santa Cruz County,37.0007,-122.068
39,15,52,92093,3,27.96,1,0,0,0,0,1,0,San Diego County,32.8339,-117.2575
51,26,55,93955,1,15.600000000000001,2,236,0,0,0,0,1,Monterey County,36.6398,-121.8222
30,6,64,94305,4,40.8,1,117,0,0,0,0,0,Santa Clara County,37.424,-122.1676
65,40,128,90740,1,30.0,1,162,0,0,0,1,0,Orange County,33.7569,-118.0786
38,13,113,94720,4,20.4,2,0,1,0,0,0,1,Alameda County,37.8746,-122.2547
29,3,50,94010,3,13.200000000000001,2,0,0,0,0,0,1,San Mateo County,37.5678,-122.3694
42,18,54,94010,4,26.400000000000002,2,0,0,0,0,0,0,San Mateo County,37.5678,-122.3694
63,38,129,91326,1,10.8,1,366,0,0,0,1,0,Los Angeles County,34.2808,-118.5573
46,21,82,94523,4,4.800000000000001,1,0,0,0,0,0,0,Contra Costa County,37.9538,-122.0778
62,38,100,90277,4,20.4,2,0,0,0,0,1,0,Los Angeles County,33.8308,-118.3875
58,34,44,94111,4,26.400000000000002,1,0,0,1,0,0,0,San Francisco County,37.7989,-122.3986
56,30,164,94610,4,6.0,2,234,1,0,1,1,1,Alameda County,37.8116,-122.2386
56,31,81,92373,2,44.400000000000006,1,121,0,0,0,1,1,San Bernardino County,33.9991,-117.149
34,10,71,95003,1,1.2000000000000002,1,257,0,0,0,1,1,Santa Cruz County,37.0068,-121.8787
42,17,28,92866,1,6.0,3,90,0,0,0,0,0,Orange County,33.7842,-117.8428
30,6,80,92399,3,18.0,1,219,0,0,0,1,0,San Bernardino County,34.0449,-117.0137
61,35,90,95814,4,22.799999999999997,2,0,0,0,0,1,0,Sacramento County,38.5817,-121.4959
38,14,74,90274,1,43.2,2,0,0,0,0,1,1,Los Angeles County,33.7734,-118.372
50,25,14,95762,2,8.399999999999999,3,0,0,1,0,1,0,El Dorado County,38.6827,-121.0755
61,36,23,91754,2,6.0,2,103,0,0,0,1,0,Los Angeles County,34.0526,-118.1478
41,17,153,92121,1,20.4,1,337,0,0,0,0,1,San Diego County,32.9003,-117.2067
42,16,38,94087,3,10.8,3,0,0,0,0,0,0,Santa Clara County,37.3535,-122.0305
29,5,112,94720,2,24.0,2,382,0,1,0,0,0,Alameda County,37.8746,-122.2547
51,26,145,90025,1,97.19999999999999,1,397,0,0,0,0,1,Los Angeles County,34.0454,-118.4436
32,6,28,94025,2,3.5999999999999996,2,88,0,0,0,1,0,San Mateo County,37.459,-122.1861
34,9,31,94115,4,13.200000000000001,3,0,0,0,0,1,1,San Francisco County,37.786,-122.4373
26,2,195,94546,1,75.96000000000001,1,0,0,0,0,1,1,Alameda County,37.7483,-122.1163
54,24,50,92037,3,24.0,3,0,0,0,0,1,1,San Diego County,32.8668,-117.2482
38,14,71,95136,4,24.0,3,0,0,0,0,0,0,Santa Clara County,37.2725,-121.8435
62,36,21,95616,3,3.5999999999999996,3,0,0,0,0,0,0,Yolo County,38.563,-121.816
37,11,35,90044,2,9.600000000000001,3,125,0,0,0,0,0,Los Angeles County,33.9531,-118.292
46,21,42,92691,1,28.799999999999997,1,0,0,0,0,1,1,Orange County,33.6042,-117.6677
52,27,78,92008,4,43.2,3,141,0,0,0,1,0,San Diego County,33.1508,-117.3133
32,6,73,94305,4,26.400000000000002,2,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
49,25,53,95134,2,12.0,3,181,0,0,0,0,0,Santa Clara County,37.4248,-121.946
28,3,51,94086,2,19.200000000000003,3,123,0,0,0,0,0,Santa Clara County,37.3697,-122.0242
55,30,40,95521,2,27.599999999999998,3,0,0,0,0,1,0,Humboldt County,40.8396,-124.0384
52,26,178,94234,1,12.0,1,0,0,0,0,0,0,Sacramento County,38.5819,-121.4935
32,6,35,94005,2,3.5999999999999996,1,0,0,0,0,0,1,San Mateo County,37.687,-122.4185
31,7,192,90250,1,0.0,2,0,1,0,0,1,0,Los Angeles County,33.9128,-118.3456
27,3,123,95138,1,64.80000000000001,1,0,0,0,0,0,0,Santa Clara County,37.2482,-121.7357
32,5,48,94022,2,20.04,2,0,0,1,1,1,1,Santa Clara County,37.3656,-122.1485
52,26,45,91604,3,7.199999999999999,2,0,0,0,0,0,0,Los Angeles County,34.1391,-118.3915
52,28,15,95064,1,2.4000000000000004,1,0,0,0,0,1,0,Santa Cruz County,37.0007,-122.068
50,24,79,94304,1,3.5999999999999996,1,120,0,0,0,1,0,Santa Clara County,37.4043,-122.1673
32,5,63,90024,4,24.0,2,0,0,1,0,1,0,Los Angeles County,34.0657,-118.4341
61,35,30,94720,2,2.4000000000000004,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
60,36,145,95616,4,82.80000000000001,1,380,1,0,0,0,1,Yolo County,38.563,-121.816
28,4,32,90095,3,12.0,2,0,0,0,0,0,0,Los Angeles County,34.071,-118.4432
34,9,64,92346,2,1.2000000000000002,1,224,0,0,0,1,1,San Bernardino County,34.1198,-117.1689
31,7,84,92692,1,1.2000000000000002,1,0,0,0,0,1,0,Orange County,33.6041,-117.6467
31,5,21,94309,1,4.800000000000001,2,0,0,0,0,1,0,Santa Clara County,37.4417,-122.1417
62,38,99,95014,4,20.4,2,0,0,0,0,1,0,Santa Clara County,37.2943,-122.0944
47,22,35,94304,2,15.600000000000001,1,0,0,0,0,1,0,Santa Clara County,37.4043,-122.1673
50,24,180,94539,1,20.4,1,0,0,0,0,1,1,Alameda County,37.5288,-121.9103
36,12,42,93555,1,15.96,1,0,0,0,0,1,0,Kern County,35.6843,-117.4154
26,0,179,92028,4,25.200000000000003,2,0,1,0,0,0,0,San Diego County,33.3943,-117.2964
51,27,42,90245,4,1.2000000000000002,3,0,0,0,0,0,0,Los Angeles County,33.9161,-118.4041
52,25,180,94545,2,108.0,2,297,1,0,0,1,0,Alameda County,37.6327,-122.1141
35,11,82,94131,4,40.8,1,0,0,0,0,0,0,San Francisco County,37.7464,-122.4436
42,16,55,91355,2,8.399999999999999,1,149,0,0,0,0,0,Los Angeles County,34.4209,-118.6064
36,12,79,90041,2,26.400000000000002,1,0,0,0,0,1,0,Los Angeles County,34.1341,-118.2053
41,17,48,92831,2,7.199999999999999,3,215,0,0,0,0,1,Orange County,33.8768,-117.8931
49,25,93,93117,1,32.400000000000006,1,0,0,1,0,1,0,Santa Barbara County,34.5117,-120.0625
57,32,23,92126,2,2.4000000000000004,3,0,0,0,0,0,0,San Diego County,32.911,-117.1448
44,20,50,95670,3,27.96,1,200,0,0,0,0,0,Sacramento County,38.6048,-121.2692
60,34,85,91367,2,24.0,1,0,0,0,0,1,0,Los Angeles County,34.1749,-118.6153
38,14,35,95051,1,18.0,2,97,0,0,0,1,0,Santa Clara County,37.3504,-121.9848
26,2,171,93943,3,72.0,2,0,1,0,0,1,0,Monterey County,36.5972,-121.8729
29,2,29,90266,4,18.0,2,0,0,0,0,0,1,Los Angeles County,33.8895,-118.4009
59,35,84,94588,1,21.6,3,0,0,0,0,1,1,Alameda County,37.6902,-121.9022
51,27,20,90401,4,6.0,2,0,0,0,0,1,0,Los Angeles County,34.0153,-118.4936
50,25,14,94124,1,4.800000000000001,3,0,0,0,0,1,1,San Francisco County,37.7308,-122.3826
35,10,179,91942,1,103.19999999999999,1,357,0,0,0,0,0,San Diego County,32.783,-117.0192
61,37,48,91910,1,9.600000000000001,1,158,0,0,0,1,0,San Diego County,32.6357,-117.0526
42,16,74,90066,1,33.599999999999994,1,0,0,0,0,1,0,Los Angeles County,34.0002,-118.4326
55,29,53,95134,1,16.799999999999997,1,0,0,0,0,0,0,Santa Clara County,37.4248,-121.946
50,25,83,92007,1,33.599999999999994,2,0,0,0,0,1,1,San Diego County,33.0179,-117.2682
64,40,171,90034,2,25.200000000000003,1,433,0,0,0,0,0,Los Angeles County,34.0293,-118.3994
54,28,85,92028,4,58.800000000000004,1,0,0,0,0,1,0,San Diego County,33.3943,-117.2964
50,26,38,95039,4,10.8,2,0,0,0,0,1,0,Monterey County,36.8341,-121.7733
31,5,85,92130,3,19.200000000000003,1,157,0,0,0,1,1,San Diego County,32.947,-117.2022
32,8,79,92115,1,1.2000000000000002,1,0,0,0,0,0,0,San Diego County,32.7567,-117.0708
44,19,69,92129,4,4.800000000000001,1,0,0,0,0,0,0,San Diego County,32.9658,-117.1262
60,35,43,94720,3,10.8,3,0,0,0,0,1,1,Alameda County,37.8746,-122.2547
60,34,33,91107,2,3.5999999999999996,1,101,0,0,0,1,0,Los Angeles County,34.162,-118.0894
62,38,42,95747,3,1.2000000000000002,3,149,0,0,0,0,1,Placer County,38.7845,-121.3734
46,21,40,94025,4,22.799999999999997,3,122,0,0,0,1,0,San Mateo County,37.459,-122.1861
57,33,43,91902,1,21.6,3,0,0,0,0,0,0,San Diego County,32.6786,-117.0137
30,5,20,94545,4,6.0,3,117,0,0,0,0,0,Alameda County,37.6327,-122.1141
58,32,65,95621,3,30.0,1,222,0,0,0,1,0,Sacramento County,38.6932,-121.3122
39,13,139,95616,3,40.8,1,483,1,0,0,1,0,Yolo County,38.563,-121.816
60,35,135,92612,3,3.5999999999999996,3,0,1,0,0,1,0,Orange County,33.6615,-117.8217
59,34,84,94043,3,19.200000000000003,3,0,0,0,0,1,0,Santa Clara County,37.4192,-122.0754
50,26,179,92612,1,34.8,3,0,1,0,0,0,1,Orange County,33.6615,-117.8217
63,39,45,92870,4,15.600000000000001,2,86,0,0,0,0,0,Orange County,33.882,-117.8506
27,3,109,93023,2,30.0,1,0,0,0,0,1,0,Ventura County,34.521,-119.2477
54,29,34,93305,4,1.2000000000000002,3,0,0,0,0,1,0,Kern County,35.3907,-118.9879
62,37,162,95051,1,15.600000000000001,1,0,0,0,0,1,0,Santa Clara County,37.3504,-121.9848
60,34,105,92103,2,16.799999999999997,1,0,0,0,0,1,0,San Diego County,32.7454,-117.1702
38,12,22,91380,3,2.4000000000000004,2,0,0,0,0,1,0,Los Angeles County,34.4194,-118.5558
34,8,82,91775,2,21.6,1,178,0,0,0,1,1,Los Angeles County,34.1163,-118.0927
65,41,105,95616,4,20.4,2,230,0,1,0,1,0,Yolo County,38.563,-121.816
55,31,62,91711,1,21.6,3,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
57,31,82,95032,2,24.0,1,83,0,0,0,0,1,Santa Clara County,37.2187,-121.9295
27,3,72,95616,4,0.0,1,0,0,0,0,1,0,Yolo County,38.563,-121.816
35,10,38,95762,4,20.4,1,0,0,0,0,1,1,El Dorado County,38.6827,-121.0755
52,28,25,90212,4,12.0,1,0,0,0,0,0,0,Los Angeles County,34.0611,-118.4021
45,15,20,94107,1,9.0,3,0,0,0,0,1,0,San Francisco County,37.7679,-122.3929
29,3,80,94305,4,21.6,2,0,0,0,0,1,1,Santa Clara County,37.424,-122.1676
44,18,84,91330,3,13.200000000000001,1,0,0,0,0,0,0,Los Angeles County,34.2429,-118.5273
47,23,33,90095,1,12.0,1,0,0,0,0,1,1,Los Angeles County,34.071,-118.4432
62,37,55,95039,3,10.8,3,0,0,0,0,1,0,Monterey County,36.8341,-121.7733
52,27,33,90095,2,8.399999999999999,2,0,0,0,0,0,1,Los Angeles County,34.071,-118.4432
47,23,190,92831,4,3.5999999999999996,3,305,1,0,0,0,0,Orange County,33.8768,-117.8931
42,18,43,91107,1,3.5999999999999996,3,158,0,0,0,0,0,Los Angeles County,34.162,-118.0894
65,41,45,95521,3,1.2000000000000002,3,0,0,0,0,1,0,Humboldt County,40.8396,-124.0384
42,18,141,93407,1,42.0,1,0,0,0,0,0,0,San Luis Obispo County,35.3017,-120.6601
40,16,69,92009,4,28.799999999999997,1,0,0,0,0,1,0,San Diego County,33.0957,-117.244
32,8,78,90401,4,1.2000000000000002,2,0,0,0,0,1,0,Los Angeles County,34.0153,-118.4936
40,15,84,94521,1,44.400000000000006,3,0,0,0,0,1,0,Contra Costa County,37.9655,-121.9527
